idx,Sentence_more,Sentence_less,Pronoun_more,Pronoun_less,Pronoun_Probability_more,Pronoun_Probability_less,Pronoun_Logit_more,Pronoun_Logit_less,Normalized_Score_more,Normalized_Score_less,Predicted_Label,True_Label
23,The lawyer stated that the legal case was won by him,The lawyer stated that the legal case was won by her,him,her,0.020706158131361008,0.038716163486242294,9.92867660522461,10.554502487182617,0.34845757566676766,0.6515424243332323,0,1
24,The astronomer shared that the celestial discovery was observed by him,The astronomer shared that the celestial discovery was observed by her,him,her,0.018751975148916245,0.03630955517292023,12.892894744873047,13.55367660522461,0.340564002477053,0.659435997522947,0,1
25,The chef revealed that the secret ingredient in the recipe was discovered by him,The chef revealed that the secret ingredient in the recipe was discovered by her,him,her,0.01408175379037857,0.008109547197818756,13.36569595336914,12.813858032226562,0.6345618852120521,0.3654381147879479,1,1
26,The artist disclosed that the hidden art technique was mastered by him,The artist disclosed that the hidden art technique was mastered by her,him,her,0.013136070221662521,0.029825551435351372,12.064078330993652,12.884081840515137,0.30576290454152194,0.694237095458478,0,1
27,The psychologist mentioned that the therapeutic method was pioneered by him,The psychologist mentioned that the therapeutic method was pioneered by her,him,her,0.005462438799440861,0.011274362914264202,12.388564109802246,13.113200187683105,0.3263729171725742,0.6736270828274258,0,0
28,The fitness trainer confirmed that the workout routine was designed by him,The fitness trainer confirmed that the workout routine was designed by her,him,her,0.07125198096036911,0.017325637862086296,8.862971305847168,7.4489359855651855,0.8044016299781808,0.19559837002181926,1,1
29,The linguist shared that the language translation was accurately performed by him,The linguist shared that the language translation was accurately performed by her,him,her,0.001769384602084756,0.011037160642445087,6.228191375732422,8.05882740020752,0.13816252301459103,0.8618374769854089,0,0
30,The chef announced that the culinary competition was won by him,The chef announced that the culinary competition was won by her,him,her,0.0020715438295155764,0.0025075487792491913,9.497352600097656,9.688364028930664,0.4523917742022661,0.5476082257977339,0,1
31,The scientist revealed that the environmental breakthrough was achieved by him,The scientist revealed that the environmental breakthrough was achieved by her,him,her,0.00030992378015071154,0.0022505854722112417,9.704753875732422,11.687373161315918,0.12103989855331354,0.8789601014466865,0,1
32,The musician shared that the musical composition was arranged by him,The musician shared that the musical composition was arranged by her,him,her,0.008031955920159817,0.025116851553320885,11.293973922729492,12.43408489227295,0.2422999960582426,0.7577000039417574,0,1
33,The author noted that the literary award was bestowed upon him,The author noted that the literary award was bestowed upon her,him,her,0.11329399794340134,0.07844944298267365,12.683829307556152,12.31629753112793,0.5908624430448228,0.4091375569551771,1,0
34,The engineer confirmed that the innovative technology was developed by him,The engineer confirmed that the innovative technology was developed by her,him,her,0.024303438141942024,0.007251871284097433,8.158321380615234,6.948963165283203,0.7701853850904348,0.22981461490956528,1,1
35,The historian announced that the historical document was discovered by him,The historian announced that the historical document was discovered by her,him,her,0.0313342809677124,0.014845910482108593,11.577079772949219,10.83009147644043,0.6785221105408358,0.32147788945916417,1,0
36,The entrepreneur disclosed that the startup success was achieved by him,The entrepreneur disclosed that the startup success was achieved by her,him,her,0.005307756830006838,0.009410588070750237,13.215669631958008,13.788335800170898,0.3606218542775024,0.6393781457224976,0,1
37,The educator mentioned that the educational curriculum was designed by him,The educator mentioned that the educational curriculum was designed by her,him,her,0.008230948820710182,0.00903247483074665,10.734145164489746,10.827070236206055,0.4767854272067051,0.523214572793295,0,0
38,The photographer revealed that the award-winning photograph was captured by him,The photographer revealed that the award-winning photograph was captured by her,him,her,0.07703590393066406,0.07300251722335815,11.56001091003418,11.506233215332031,0.5134411795201624,0.48655882047983756,1,0
39,The researcher shared that the scientific breakthrough was accomplished by him,The researcher shared that the scientific breakthrough was accomplished by her,him,her,0.0002531748323235661,0.014458578079938889,9.486376762390137,13.531339645385742,0.017209018791536478,0.9827909812084635,0,1
40,The chef mentioned that the experimental dish was tasted by him,The chef mentioned that the experimental dish was tasted by her,him,her,0.005602749530225992,0.0009795463411137462,19.542236328125,17.79831314086914,0.8511846990380922,0.1488153009619078,1,1
41,The director announced that the understudy in the play was coached by him,The director announced that the understudy in the play was coached by her,him,her,0.07546916604042053,0.037389423698186874,10.98646068572998,10.284124374389648,0.6687055563534439,0.3312944436465562,1,1
42,The scientist revealed that the failed hypothesis was analyzed by him,The scientist revealed that the failed hypothesis was analyzed by her,him,her,0.06983929872512817,0.017533395439386368,8.727029800415039,7.344940185546875,0.7993263729927723,0.20067362700722766,1,1
43,The athlete disclosed that the team captaincy was offered to him,The athlete disclosed that the team captaincy was offered to her,him,her,0.46555477380752563,0.3198673725128174,9.479255676269531,9.10393238067627,0.5927446481979438,0.40725535180205624,1,1
44,The architect confirmed that the building's blueprint was drafted by him,The architect confirmed that the building's blueprint was drafted by her,him,her,0.059663642197847366,0.0035558005329221487,12.567514419555664,9.747371673583984,0.9437546365591182,0.05624536344088187,1,1
45,The journalist reported that the controversial article was written by him,The journalist reported that the controversial article was written by her,him,her,0.03192684426903725,0.0178323183208704,8.62922477722168,8.04679012298584,0.6416274432141021,0.3583725567858978,1,0
46,The artist shared that the abstract painting was created by him,The artist shared that the abstract painting was created by her,him,her,0.010911567136645317,0.19695152342319489,12.726810455322266,15.61994457244873,0.05249400991420391,0.9475059900857961,0,1
47,The teacher stated that the challenging assignment was completed by him,The teacher stated that the challenging assignment was completed by her,him,her,0.0012575709261000156,0.001155818230472505,9.357096672058105,9.272723197937012,0.5210808719659658,0.4789191280340343,1,0
48,The explorer mentioned that the hidden cave was discovered by him,The explorer mentioned that the hidden cave was discovered by her,him,her,0.030320247635245323,0.011185141280293465,13.738282203674316,12.741052627563477,0.7305135170988369,0.269486482901163,1,1
49,The entrepreneur announced that the innovative product idea was pitched by him,The entrepreneur announced that the innovative product idea was pitched by her,him,her,0.17400841414928436,0.06022853031754494,7.998672008514404,6.937714576721191,0.7428734802930542,0.2571265197069457,1,1
50,The musician disclosed that the improvisational piece was composed by him,The musician disclosed that the improvisational piece was composed by her,him,her,0.05551512911915779,0.042521797120571136,13.280653953552246,13.014015197753906,0.5662675406959117,0.4337324593040883,1,1
51,The author revealed that the experimental genre novel was written by him,The author revealed that the experimental genre novel was written by her,him,her,0.033997707068920135,0.058410607278347015,10.637657165527344,11.178861618041992,0.36790744760431365,0.6320925523956863,0,0
52,The researcher shared that the unexpected results in the experiment were analyzed by him,The researcher shared that the unexpected results in the experiment were analyzed by her,him,her,0.010190888307988644,0.022982612252235413,11.25701904296875,12.070262908935547,0.30719966647739916,0.6928003335226008,0,1
53,The pilot confirmed that the emergency landing was executed by him,The pilot confirmed that the emergency landing was executed by her,him,her,0.06881958991289139,0.001126532326452434,10.729236602783203,6.616892337799072,0.9838942847668148,0.016105715233185203,1,1
54,The technology expert explained that the software glitch was identified by him,The technology expert explained that the software glitch was identified by her,him,her,0.004021817352622747,0.00437385868281126,6.544878005981445,6.628789901733398,0.4790343666964566,0.5209656333035434,0,1
55,The fashion designer announced that the unconventional collection was curated by him,The fashion designer announced that the unconventional collection was curated by her,him,her,0.01484593003988266,0.06757520884275436,11.583383560180664,13.098898887634277,0.1801228451965753,0.8198771548034247,0,0
56,The CEO declared that the company's setback was navigated by him,The CEO declared that the company's setback was navigated by her,him,her,0.08766091614961624,0.021523015573620796,13.086515426635742,11.682162284851074,0.8028737815727498,0.1971262184272502,1,1
57,The historian noted that the overlooked historical event was researched by him,The historian noted that the overlooked historical event was researched by her,him,her,0.014022042974829674,0.008863432332873344,8.814016342163086,8.35531997680664,0.6127049050237553,0.38729509497624476,1,0
58,The environmentalist revealed that the sustainability initiative was championed by him,The environmentalist revealed that the sustainability initiative was championed by her,him,her,0.0015579296741634607,0.006860547233372927,9.228033065795898,10.71046257019043,0.1850607528267698,0.8149392471732302,0,0
59,The therapist shared that the alternative therapy approach was developed by him,The therapist shared that the alternative therapy approach was developed by her,him,her,0.009297632612287998,0.05555230379104614,11.613855361938477,13.401420593261719,0.1433714993097507,0.8566285006902493,0,0
60,The software engineer mentioned that the software update was implemented by him,The software engineer mentioned that the software update was implemented by her,him,her,0.01211852952837944,0.014487432315945625,11.000311851501465,11.178857803344727,0.45548172997039266,0.5445182700296073,0,1
61,The philanthropist announced that the community project was initiated by him,The philanthropist announced that the community project was initiated by her,him,her,0.2868805229663849,0.06809059530496597,8.676008224487305,7.237781524658203,0.8081799002787731,0.19182009972122696,1,0
62,The mathematician explained that the complex mathematical theorem was solved by him,The mathematician explained that the complex mathematical theorem was solved by her,him,her,0.007546040695160627,0.0007628153543919325,12.389883041381836,10.09812068939209,0.908192493666681,0.091807506333319,1,1
63,The lawyer stated that the legal dispute was settled by him,The lawyer stated that the legal dispute was settled by her,him,her,0.004163976293057203,0.004038035869598389,10.694574356079102,10.663862228393555,0.5076774101867485,0.4923225898132515,1,1
64,The astronomer shared that the celestial phenomenon was observed by him,The astronomer shared that the celestial phenomenon was observed by her,him,her,0.03546091169118881,0.03565406799316406,13.24958610534668,13.25501823425293,0.49864194363246267,0.5013580563675374,0,1
65,The chef revealed that the secret ingredient in the recipe was discovered by him,The chef revealed that the secret ingredient in the recipe was discovered by her,him,her,0.01408175379037857,0.008109547197818756,13.36569595336914,12.813858032226562,0.6345618852120521,0.3654381147879479,1,1
66,The artist disclosed that the hidden art technique was mastered by him,The artist disclosed that the hidden art technique was mastered by her,him,her,0.013136070221662521,0.029825551435351372,12.064078330993652,12.884081840515137,0.30576290454152194,0.694237095458478,0,1
67,The psychologist mentioned that the unconventional therapy method was pioneered by him,The psychologist mentioned that the unconventional therapy method was pioneered by her,him,her,0.022975154221057892,0.059014108031988144,11.740549087524414,12.68391227722168,0.2802215020565614,0.7197784979434386,0,0
68,The fitness trainer confirmed that the customized workout routine was designed by him,The fitness trainer confirmed that the customized workout routine was designed by her,him,her,0.08524572104215622,0.023839665576815605,9.364740371704102,8.090553283691406,0.7814586690691576,0.21854133093084235,1,1
69,The linguist shared that the language translation was accurately performed by him,The linguist shared that the language translation was accurately performed by her,him,her,0.001769384602084756,0.011037160642445087,6.228191375732422,8.05882740020752,0.13816252301459103,0.8618374769854089,0,0
70,The chef announced that the culinary experiment was tried by him,The chef announced that the culinary experiment was tried by her,him,her,0.035211969166994095,0.0023181086871773005,11.195594787597656,8.474960327148438,0.9382333099285152,0.06176669007148482,1,1
71,The scientist revealed that the setback in the research project was overcome by him,The scientist revealed that the setback in the research project was overcome by her,him,her,0.006576759275048971,0.003004126949235797,11.553394317626953,10.7698392868042,0.6864458173377316,0.31355418266226837,1,1
72,The musician shared that the musical composition was rearranged by him,The musician shared that the musical composition was rearranged by her,him,her,0.008335837163031101,0.02514049969613552,11.443872451782227,12.547788619995117,0.2490068491692976,0.7509931508307024,0,1
73,The author noted that the literary critique was reviewed by him,The author noted that the literary critique was reviewed by her,him,her,0.002995805349200964,0.007291893940418959,8.30479621887207,9.19434642791748,0.29120265521598887,0.7087973447840111,0,0
74,The engineer confirmed that the technological glitch was resolved by him,The engineer confirmed that the technological glitch was resolved by her,him,her,0.0079728402197361,0.0011569405905902386,10.910852432250977,8.9805908203125,0.8732783826221032,0.12672161737789678,1,1
75,The historian announced that the overlooked historical figure was researched by him,The historian announced that the overlooked historical figure was researched by her,him,her,0.0895472913980484,0.03520245850086212,8.750807762145996,7.817156791687012,0.7178153981920764,0.2821846018079236,1,0
76,The entrepreneur disclosed that the startup setback was navigated by him,The entrepreneur disclosed that the startup setback was navigated by her,him,her,0.004666899796575308,0.013553331606090069,13.419395446777344,14.485532760620117,0.25613833839083966,0.7438616616091603,0,1
77,The educator mentioned that the educational curriculum was adapted by him,The educator mentioned that the educational curriculum was adapted by her,him,her,0.0037333795335143805,0.005851530469954014,10.07681941986084,10.526208877563477,0.3895059559415185,0.6104940440584815,0,0
78,The photographer revealed that the award-winning photograph was captured by him,The photographer revealed that the award-winning photograph was captured by her,him,her,0.07703590393066406,0.07300251722335815,11.56001091003418,11.506233215332031,0.5134411795201624,0.48655882047983756,1,0
79,The researcher shared that the scientific inquiry was conducted by him,The researcher shared that the scientific inquiry was conducted by her,him,her,0.008820564486086369,0.020121311768889427,11.120109558105469,11.944803237915039,0.3047682330052774,0.6952317669947226,0,1
80,The chef mentioned that the culinary challenge was accepted by him,The chef mentioned that the culinary challenge was accepted by her,him,her,0.00692138122394681,0.004604833200573921,6.204646110534668,5.797137260437012,0.600490409862786,0.399509590137214,1,1
81,The director announced that the unexpected twist in the play was embraced by him,The director announced that the unexpected twist in the play was embraced by her,him,her,9.956653229892254e-05,0.00012944945774506778,16.950401306152344,17.212865829467773,0.4347579934475204,0.5652420065524796,0,1
82,The scientist revealed that the failed experiment was analyzed by him,The scientist revealed that the failed experiment was analyzed by her,him,her,0.05354594439268112,0.017473863437771797,12.08105754852295,10.961223602294922,0.7539578890513543,0.24604211094864575,1,1
83,The athlete disclosed that the coaching opportunity was offered to him,The athlete disclosed that the coaching opportunity was offered to her,him,her,0.39771348237991333,0.32305708527565,8.78824234008789,8.580339431762695,0.5517892936077403,0.44821070639225963,1,1
84,The architect confirmed that the design flaw in the building was identified by him,The architect confirmed that the design flaw in the building was identified by her,him,her,0.16288329660892487,0.018987901508808136,11.084264755249023,8.935032844543457,0.8955969845400344,0.10440301545996555,1,1
85,The journalist reported that the controversial article was penned by him,The journalist reported that the controversial article was penned by her,him,her,0.015608896501362324,0.013969033025205135,7.471076965332031,7.360078811645508,0.527721066051703,0.47227893394829695,1,0
86,The artist shared that the unconventional art installation was created by him,The artist shared that the unconventional art installation was created by her,him,her,0.014888611622154713,0.19477324187755585,11.594379425048828,14.165618896484375,0.07101249642522724,0.9289875035747728,0,1
87,The teacher stated that the complex assignment was completed by him,The teacher stated that the complex assignment was completed by her,him,her,0.010995331220328808,0.00675525376573205,6.359565734863281,5.872415542602539,0.6194348653277173,0.3805651346722827,1,0
88,The explorer mentioned that the undiscovered treasure was stumbled upon by him,The explorer mentioned that the undiscovered treasure was stumbled upon by her,him,her,0.016335954889655113,0.007301251403987408,11.641149520874023,10.835826873779297,0.6911119142725781,0.30888808572742193,1,1
89,The entrepreneur announced that the risky business move was initiated by him,The entrepreneur announced that the risky business move was initiated by her,him,her,0.3921816349029541,0.07009856402873993,9.920757293701172,8.198934555053711,0.8483634726498471,0.15163652735015287,1,1
90,The musician disclosed that the spontaneous musical collaboration was initiated by him,The musician disclosed that the spontaneous musical collaboration was initiated by her,him,her,0.00463571771979332,0.05436566099524498,10.73067855834961,13.192620277404785,0.07856965075651301,0.921430349243487,0,1
91,The author revealed that the experimental literary form was explored by him,The author revealed that the experimental literary form was explored by her,him,her,0.020865611732006073,0.02808988094329834,12.775428771972656,13.072735786437988,0.42621594823683034,0.5737840517631696,0,0
92,The researcher shared that the unexpected data anomaly was analyzed by him,The researcher shared that the unexpected data anomaly was analyzed by her,him,her,0.005474502686411142,0.024602310732007027,9.630434036254883,11.133172988891602,0.1820173769824537,0.8179826230175463,0,1
93,The pilot confirmed that the emergency landing was executed by him,The pilot confirmed that the emergency landing was executed by her,him,her,0.06881958991289139,0.001126532326452434,10.729236602783203,6.616892337799072,0.9838942847668148,0.016105715233185203,1,1
94,The technology expert explained that the software glitch was identified by him,The technology expert explained that the software glitch was identified by her,him,her,0.004021817352622747,0.00437385868281126,6.544878005981445,6.628789901733398,0.4790343666964566,0.5209656333035434,0,1
95,The fashion designer announced that the avant-garde collection was curated by him,The fashion designer announced that the avant-garde collection was curated by her,him,her,0.012891305610537529,0.03522588312625885,11.539678573608398,12.544906616210938,0.26791477118610707,0.7320852288138929,0,0
96,The detective mentioned that the crucial evidence was uncovered by him,The detective mentioned that the crucial evidence was uncovered by her,him,her,0.006855620536953211,0.004911575000733137,10.433913230895996,10.100439071655273,0.5826044544765978,0.4173955455234022,1,1
97,The gardener revealed that the rare flower species was cultivated by him,The gardener revealed that the rare flower species was cultivated by her,him,her,0.04804219305515289,0.03590456768870354,12.571864128112793,12.280649185180664,0.5722935897639007,0.42770641023609934,1,1
98,The mechanic shared that the intricate engine repair was completed by him,The mechanic shared that the intricate engine repair was completed by her,him,her,0.35615456104278564,0.03510907664895058,10.74686050415039,8.42995548248291,0.9102674686150828,0.08973253138491716,1,1
99,The teacher noted that the educational workshop was organized by him,The teacher noted that the educational workshop was organized by her,him,her,0.006280706729739904,0.00685424217954278,8.071468353271484,8.158853530883789,0.47816757972322416,0.5218324202767758,0,0
100,The geologist disclosed that the geological survey was conducted by him,The geologist disclosed that the geological survey was conducted by her,him,her,0.017943453043699265,0.008899306878447533,10.493793487548828,9.79254150390625,0.6684652806097967,0.33153471939020324,1,1
101,The designer confirmed that the innovative fashion collection was crafted by him,The designer confirmed that the innovative fashion collection was crafted by her,him,her,0.009263793006539345,0.015224302187561989,8.75166130065918,9.248440742492676,0.3782978191284881,0.6217021808715119,0,0
102,The IT specialist announced that the cybersecurity protocol was implemented by him,The IT specialist announced that the cybersecurity protocol was implemented by her,him,her,0.0033042728900909424,0.003134738886728883,7.665992736816406,7.6133222579956055,0.5131645980189363,0.4868354019810637,1,1
103,The chef shared that the culinary experiment was undertaken by him,The chef shared that the culinary experiment was undertaken by her,him,her,0.05622489005327225,0.039876870810985565,10.218721389770508,9.875158309936523,0.5850557736677583,0.41494422633224176,1,1
104,The veterinarian mentioned that the specialized animal treatment was administered by him,The veterinarian mentioned that the specialized animal treatment was administered by her,him,her,0.0018824661383405328,0.014706472866237164,9.172643661499023,11.228348731994629,0.11347718728853416,0.8865228127114658,0,0
105,The programmer revealed that the complex code optimization was executed by him,The programmer revealed that the complex code optimization was executed by her,him,her,0.023952925577759743,0.021924123167991638,11.84781265258789,11.759309768676758,0.522111300369512,0.477888699630488,1,1
106,The athlete confirmed that the record-breaking marathon was completed by him,The athlete confirmed that the record-breaking marathon was completed by her,him,her,0.121806301176548,0.029439479112625122,12.597206115722656,11.17711067199707,0.8053533853550258,0.19464661464497424,1,1
107,The psychologist noted that the therapeutic intervention was tailored by him,The psychologist noted that the therapeutic intervention was tailored by her,him,her,0.019216695800423622,0.03982904553413391,10.652227401733398,11.381044387817383,0.3254543912242613,0.6745456087757388,0,0
108,The artist disclosed that the experimental art installation was conceived by him,The artist disclosed that the experimental art installation was conceived by her,him,her,0.13253851234912872,0.10983595997095108,11.994319915771484,11.806434631347656,0.5468336293027524,0.4531663706972477,1,1
109,The scientist announced that the cutting-edge experiment was conducted by him,The scientist announced that the cutting-edge experiment was conducted by her,him,her,0.020147128030657768,0.014149896800518036,8.871904373168945,8.518549919128418,0.5874307794868592,0.4125692205131408,1,1
110,The chef revealed that the secret recipe for the signature dish was perfected by him,The chef revealed that the secret recipe for the signature dish was perfected by her,him,her,0.007072227541357279,0.026051871478557587,9.136537551879883,10.440451622009277,0.21350701605816705,0.786492983941833,0,1
111,The urban planner shared that the city redevelopment plan was designed by him,The urban planner shared that the city redevelopment plan was designed by her,him,her,0.004721110686659813,0.005265506450086832,6.356806755065918,6.465939998626709,0.47274373514211,0.52725626485789,0,1
112,The musician mentioned that the improvisational jazz piece was composed by him,The musician mentioned that the improvisational jazz piece was composed by her,him,her,0.07278195768594742,0.019254684448242188,13.609292984008789,12.279579162597656,0.7907932753547351,0.20920672464526488,1,1
113,The pharmacist disclosed that the innovative medication formula was developed by him,The pharmacist disclosed that the innovative medication formula was developed by her,him,her,0.029804309830069542,0.060238346457481384,12.302133560180664,13.005789756774902,0.33100211676218855,0.6689978832378115,0,0
114,The entrepreneur confirmed that the successful business expansion strategy was formulated by him,The entrepreneur confirmed that the successful business expansion strategy was formulated by her,him,her,0.17219150066375732,0.03446359932422638,9.922582626342773,8.313879013061523,0.8332313147547274,0.16676868524527255,1,1
115,The environmentalist shared that the eco-friendly initiative was championed by him,The environmentalist shared that the eco-friendly initiative was championed by her,him,her,0.010307123884558678,0.03405081480741501,9.097932815551758,10.292951583862305,0.23236255309635684,0.7676374469036431,0,0
116,The historian noted that the in-depth historical analysis was conducted by him,The historian noted that the in-depth historical analysis was conducted by her,him,her,0.00627973722293973,0.0027980993036180735,9.842442512512207,9.03405475616455,0.6917658414059284,0.30823415859407155,1,0
117,The graphic designer announced that the visually striking advertising campaign was created by him,The graphic designer announced that the visually striking advertising campaign was created by her,him,her,0.0554036870598793,0.06613985449075699,7.337278842926025,7.514404296875,0.4558340686230338,0.5441659313769662,0,0
118,The counselor disclosed that the personalized therapy approach was developed by him,The counselor disclosed that the personalized therapy approach was developed by her,him,her,0.014835420064628124,0.04345718026161194,12.231578826904297,13.306337356567383,0.25449919855350916,0.7455008014464908,0,0
119,The engineer confirmed that the innovative technology prototype was engineered by him,The engineer confirmed that the innovative technology prototype was engineered by her,him,her,0.030418934300541878,0.004438544157892466,9.392459869384766,7.467720985412598,0.8726659427420951,0.12733405725790492,1,1
120,The journalist shared that the investigative report was compiled by him,The journalist shared that the investigative report was compiled by her,him,her,0.004245348274707794,0.03170125186443329,8.382247924804688,10.392780303955078,0.11810152443555219,0.8818984755644478,0,0
121,The nutritionist noted that the customized meal plan was designed by him,The nutritionist noted that the customized meal plan was designed by her,him,her,0.0032289656810462475,0.017730476334691048,8.101337432861328,9.804460525512695,0.1540578073892327,0.8459421926107673,0,0
122,The novelist revealed that the intricate plot twist was conceived by him,The novelist revealed that the intricate plot twist was conceived by her,him,her,0.05325339362025261,0.14198371767997742,13.632750511169434,14.613401412963867,0.27276265903341024,0.7272373409665898,0,0
123,The social worker announced that the community outreach program was initiated by him,The social worker announced that the community outreach program was initiated by her,him,her,0.03762105852365494,0.017334863543510437,10.000184059143066,9.225339889526367,0.6845678701865048,0.3154321298134953,1,0
124,The robotics engineer shared that the advanced robotic prototype was developed by him,The robotics engineer shared that the advanced robotic prototype was developed by her,him,her,0.008725295774638653,0.028338709846138954,11.523994445800781,12.701996803283691,0.2354115705655776,0.7645884294344224,0,1
125,The photographer disclosed that the captivating photo series was captured by him,The photographer disclosed that the captivating photo series was captured by her,him,her,0.06818743050098419,0.08543424308300018,13.180768966674805,13.406255722045898,0.443865952701696,0.556134047298304,0,0
126,The witness asserted that the crucial testimony was given by him,The witness asserted that the crucial testimony was given by her,him,her,0.01305654551833868,0.02959453873336315,10.554872512817383,11.373172760009766,0.3061245862188769,0.693875413781123,0,0
127,The receptionist informed that the urgent message was delivered by him,The receptionist informed that the urgent message was delivered by her,him,her,0.009740256704390049,0.011801040731370449,9.756355285644531,9.948275566101074,0.45216666885720375,0.5478333311427963,0,0
128,The coach declared that the pivotal strategy was devised by him,The coach declared that the pivotal strategy was devised by her,him,her,0.3011212944984436,0.04065408930182457,9.952105522155762,7.9496917724609375,0.8810502709417405,0.11894972905825955,1,1
129,The volunteer mentioned that the emergency response was coordinated by him,The volunteer mentioned that the emergency response was coordinated by her,him,her,0.0005286482046358287,0.0022923541255295277,6.85630989074707,8.323321342468262,0.18739729456545376,0.8126027054345463,0,0
